y_true,q0.1,q0.5,q0.9
1085.3848,1002.70013,1086.7638,1169.3362
1066.5354,1006.9557,1091.7955,1175.0573
1069.7386,997.7197,1081.3901,1163.3192
1068.8978,998.0132,1081.4788,1163.3134
1065.0195,997.1504,1080.044,1161.557
1089.3162,993.8866,1075.8077,1156.6182
1101.6821,1000.7666,1082.9711,1164.3961
1103.3904,1002.9853,1084.5723,1165.8575
1081.2584,997.4029,1077.4939,1157.558
1072.9114,982.7308,1060.3696,1138.086
1053.3424,974.07336,1049.9286,1126.0435
1034.6592,960.1223,1033.9679,1107.9583
1016.8429,944.1777,1015.7352,1087.2867
993.92584,928.0551,997.03503,1066.0361
973.5187,910.4359,976.763,1043.0719
949.2593,892.8769,956.0334,1019.37274
924.84045,873.13605,932.89795,993.029
902.4887,852.93054,909.3582,966.3195
879.1581,831.85596,884.6875,938.28723
852.7943,810.0239,859.0766,909.151
825.7887,787.46674,833.3374,880.1473
798.33777,761.4979,804.0298,847.21356
769.9388,734.6034,773.54926,812.91003
741.54895,702.8805,739.5457,775.90326
713.28204,669.84625,706.2537,746.6557
683.4895,639.0973,677.53766,724.6062
654.57355,597.606,645.3167,695.72473
624.62445,556.49316,615.7599,670.14465
594.585,516.4105,586.9795,645.54266
563.20825,477.3171,558.8108,620.92816
529.8204,440.04037,531.95685,597.5749
495.60303,403.7417,505.77728,574.59326
460.3758,369.89685,481.20328,552.2041
426.19266,338.5002,458.43076,531.7539
392.70822,308.906,437.01868,513.0251
358.19998,277.58118,414.18472,492.43015
324.50247,247.9739,392.58716,472.9974
291.0188,222.21135,374.07245,457.8727
258.07416,205.66045,362.41196,450.30536
971.60767,900.21027,961.7056,1025.0175
974.44086,908.7458,972.1657,1037.0533
989.1247,913.6483,978.3041,1044.1741
990.0502,924.341,991.1722,1058.9308
996.5383,929.2309,997.07794,1065.7288
1002.7716,936.16516,1005.43414,1075.3531
1008.3945,942.29614,1012.8227,1083.8633
1014.4826,949.62744,1021.4184,1093.7081
1021.5373,956.83636,1029.7307,1103.1483
1030.5037,964.43774,1038.5006,1113.1086
984.827,973.2628,1048.582,1124.5326
1038.5873,956.3675,1029.3369,1102.9258
1056.4451,984.7773,1061.8368,1139.6251
1050.9656,995.94727,1074.8949,1154.4779
1078.1367,997.2323,1076.6534,1156.5948
1093.2365,1012.9803,1094.9292,1177.3779
1093.2012,1022.34,1105.9884,1190.0454
1099.4093,1024.3198,1108.6669,1193.2573
1095.8492,1027.9961,1113.1022,1198.342
1086.6127,1027.2584,1112.5934,1197.8712
1096.8788,1021.082,1106.2909,1191.0376
1115.2681,1026.5132,1112.4784,1198.0122
1109.5875,1035.2206,1122.2905,1209.0253
1112.6204,1032.4146,1119.3452,1205.7864
1105.3586,1032.221,1119.4248,1205.9918
1092.6002,1025.3207,1112.1096,1197.9033
1095.1876,1018.5092,1104.7966,1189.8203
1096.241,1018.995,1105.4509,1190.5879
1100.8729,1019.3183,1106.0317,1191.3585
1129.2468,1023.9176,1111.0541,1196.9818
1132.5168,1036.6244,1124.8955,1212.3092
1150.1664,1037.8977,1126.5311,1214.2274
1139.3193,1045.5405,1135.4648,1224.4484
1117.6696,1043.7965,1133.7285,1222.6106
1115.9161,1037.0236,1126.3906,1214.5157
1127.9203,1035.3959,1124.5526,1212.4127
1161.1235,1041.6224,1131.5597,1220.2916
1181.2465,1056.4675,1147.9116,1238.4907
1161.3895,1065.5348,1158.3297,1250.246
1166.431,1061.2953,1154.0347,1245.6202
1162.6339,1064.7837,1158.199,1250.4177
1172.9283,1063.3602,1156.8589,1249.0076
1166.5498,1067.0089,1161.0999,1253.8033
1165.81,1068.4241,1162.6615,1255.5898
1169.9324,1069.7402,1163.9418,1256.9435
1176.4484,1071.9968,1166.1289,1259.2451
1187.6536,1075.0872,1169.5388,1263.0941
1180.2461,1077.4132,1172.1156,1265.9641
1145.3497,1074.0997,1168.5281,1261.952
1172.158,1058.8319,1152.1865,1243.9369
1141.3583,1066.6821,1160.876,1253.6044
1153.8085,1053.7792,1147.1001,1238.4205
1193.4557,1053.252,1147.737,1239.555
1191.6523,1064.1561,1162.8269,1257.514
1075.5856,1059.3358,1158.8829,1253.4877
1167.6721,1026.6924,1122.5553,1213.0157
989.1911,1038.4246,1141.1115,1235.3826
1106.4429,1004.48645,1108.7186,1201.4971
771.512,1003.5063,1106.3588,1197.8765
941.87854,854.9482,950.855,1027.9653
1029.098,953.4812,1046.8596,1130.2146
1109.7548,988.0445,1081.4192,1167.3953
1169.5793,1018.7786,1113.8939,1203.0232
1133.8656,1034.6995,1129.8031,1220.0552
1190.0934,1028.6431,1121.9585,1210.9681
1166.806,1058.7352,1154.9944,1247.7916
1140.06,1052.8936,1148.3903,1240.3993
1118.7141,1038.1705,1131.4148,1221.1426
1090.4274,1020.65546,1110.6146,1197.2727
