y_true,q0.1,q0.5,q0.9
1037.9805308053824,924.2859598079182,1021.4830887890416,1123.380696794031
1049.846130555004,924.3715742234906,1020.8724834793799,1123.2696565212184
1045.4898494597498,927.012058324349,1023.9340563122728,1127.4431027624116
1050.4579205686855,926.3695790155754,1024.0388080446692,1127.6391386550936
1054.3042347009123,926.5636979795439,1026.3190235401296,1131.7071800592119
1061.842201823425,926.8626918684057,1028.732897782635,1137.1638844146578
1078.308646829301,928.7933159662147,1031.9985519479712,1142.9281779733194
1073.2913948569583,931.0119645570236,1034.0239129758847,1147.5590867599947
1071.7764666217472,932.8775945412226,1035.3313309032203,1152.823338448445
1068.300998915025,933.4065623560373,1035.600498635126,1156.1960327079983
1049.067099936049,931.0754933184749,1033.3312881990519,1156.8978688624375
1042.1795965118708,924.7040296861101,1026.8579841484345,1152.87046380897
1034.9141429227643,917.0952777012145,1020.5253827285173,1149.3850449157424
1050.0185560239188,908.0843827059671,1013.0728024066345,1145.3751616634665
1042.0804534413453,897.318056792788,1004.1688079048768,1141.9405873407259
1020.9289387810634,884.4153996188036,991.5002886938344,1134.1583282102515
999.7851387472865,870.3969179933198,976.9145102772295,1120.39990746739
980.1419970768063,858.6090958489754,963.7329854016336,1105.6422712680715
957.5684246231974,841.2843483289364,945.5725110718568,1084.9171186725011
931.1327423627946,819.8048217214601,925.8242646927515,1060.6866882241625
902.1624702225159,798.8640151189437,904.805837330313,1036.4532606234166
875.009510579681,775.3137322130005,880.2166515454697,1009.6204237579234
850.7043686248094,747.2635024022908,852.4907660944533,978.1834630238895
824.5571403174483,715.6004981142149,819.481764153564,943.9554790207526
797.9235282937672,685.9238678664755,787.5686627065047,908.4574614887414
770.9585675487776,654.8747631455857,756.1065868875752,872.2410886344298
744.0175962364181,621.2111898630943,724.8412763514303,836.4224625005469
715.7931215609314,588.150119402215,689.8312549984657,795.3178199465822
685.7089868753797,559.4255935076561,659.2614021481877,760.0585443842676
655.988276779377,528.3748610340477,627.1929959391798,725.685806389262
625.4168679290615,492.6231219938206,593.0061434911707,691.5742987230133
594.2167731977642,450.66318136002633,555.7281271544183,650.3627258048382
564.0747350992285,417.11928372802896,527.788820991243,620.5061938441613
528.888065602227,392.1656330914915,503.85549628039286,599.929414704821
492.98469800815064,366.87017621118787,479.14855616938166,578.407257158909
457.7376351231693,337.71282922862616,454.1643034138199,558.2413767634768
424.56774161386477,306.3377067249397,426.0560471378105,534.2426218231457
390.8225758222568,280.5687385806465,399.7908683845602,512.361783552305
357.02493199484513,260.1822185924127,379.955073170461,495.1709675611422
322.9407296424509,243.17557889987586,364.1590161880442,480.1233012326489
288.82886238497554,228.26397573738475,353.5243623397456,470.2056891486069
255.70860639655774,221.93195270308814,349.6429028252899,467.03388992140447
890.562272970949,801.282887936112,867.7654016478502,928.8293745531282
908.33453084828,800.4143949879214,865.1542710828312,927.623063361602
920.6412093452909,805.8720094337577,870.5371095362794,933.3263132260711
920.8199233118014,813.8778690545131,878.5173343850287,941.6212703343095
